"photo_id","owner","gender","occupation","title","description","tags","faves","lat","lon","u_city","u_country","taken"
33685173118,"98942020@N00","1","drifter","181026-9448-XM1.JPG","181026-9448-xm1.Raf","2018, female, uk, nada, london, england, unitedkingdom, gb",0,51.510041,-0.151898,NA,NA,"2018-10-26 14:15:59"
47558325141,"45457437@N00","1","IT Director","Sir Tim Berners-Lee and Sir Nigel Shadbolt at the Open Data Summit",NA,"odi, opendatasummit, sirtimbernerslee, sirnigelshadbolt, aasmahmir, kingsplace",1,51.5349,-0.1217,"Isle of Wight","United Kingdom","2018-11-20 09:33:40"
46642665975,"45457437@N00","1","IT Director","ATP Finals Trophy at The O2",NA,"theo2, atp, tennis, finals, trophy",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-11-13 18:37:01"
47505337882,"45457437@N00","1","IT Director","Concourse at The O2 arena",NA,"theo2, arena, concourse",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-11-13 18:37:09"
47505306802,"45457437@N00","1","IT Director","The SSE Arena, Wembley, for the premiere of Bohemian Rhapsody",NA,"wembley, ssearena, film, premiere, bohemianrhapsody",0,51.55865,-0.2804,"Isle of Wight","United Kingdom","2018-10-23 18:29:35"
47505306492,"45457437@N00","1","IT Director","The SSE Arena, Wembley, for the premiere of Bohemian Rhapsody",NA,"wembley, ssearena, film, premiere, bohemianrhapsody",0,51.5581,-0.2828,"Isle of Wight","United Kingdom","2018-10-23 19:35:43"
47505306182,"45457437@N00","1","IT Director","Brian May speaking at the premiere of Bohemian Rhapsody",NA,"wembley, ssearena, film, premiere, bohemianrhapsody, brianmay",0,51.5581,-0.2828,"Isle of Wight","United Kingdom","2018-10-23 22:25:56"
46642603825,"45457437@N00","1","IT Director","Opening of Icon Outlet, The O2",NA,"theo2, iconoutlet, shopping, mall",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-10-18 10:00:50"
33681399588,"45457437@N00","1","IT Director","Opening of Icon Outlet, The O2",NA,"theo2, iconoutlet, shopping, mall",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-10-18 10:00:57"
47505290842,"45457437@N00","1","IT Director","Opening of Icon Outlet, The O2",NA,"theo2, iconoutlet, shopping, mall",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-10-18 10:11:02"
47505290642,"45457437@N00","1","IT Director","Opening of Icon Outlet, The O2",NA,"theo2, iconoutlet, shopping, mall",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-10-18 10:11:08"
33681398998,"45457437@N00","1","IT Director","Opening of Icon Outlet, The O2",NA,"theo2, iconoutlet, shopping, mall",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-10-18 10:16:17"
33681398568,"45457437@N00","1","IT Director","Opening of Icon Outlet, The O2",NA,"theo2, iconoutlet, shopping, mall",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-10-18 12:23:09"
47505289512,"45457437@N00","1","IT Director","Opening of Icon Outlet, The O2",NA,"theo2, iconoutlet, shopping, mall",0,51.502673,0.002274,"Isle of Wight","United Kingdom","2018-10-22 12:51:35"
46834241344,"45457437@N00","1","IT Director","CIO Summit 2018 at the Shard",NA,"cio, summit, theshard, shangrila, hotel",0,51.504597,-0.086639,"Isle of Wight","United Kingdom","2018-09-20 09:14:59"
46833679754,"159970354@N06","3",NA,"Soho, London",NA,"london, england, unitedkingdom, gb, city, night",18,51.510725,-0.134006,"London, UK",NA,"2018-11-22 20:47:11"
46833580454,"45457437@N00","1","IT Director","Little Shop of Horrors at the Open Air Theatre, Regent's Park",NA,"london, regentspark, openairtheatre, littleshopofhorrors",0,51.5283,-0.1546,"Isle of Wight","United Kingdom","2018-09-03 19:41:45"
32610872737,"16105263@N00","1","Teacher","2019 April cartoons",NA,"2019, april, cartoons, robinhuttonart",2,51.507194,-0.0254,"Perth","Western Australia","2018-07-30 11:35:04"
46635309905,"26004166@N00","1",NA,"Staircase Ceiling",NA,"london, stpancras, ceiling, interior, england, unitedkingdom, gb, hotel",0,51.529086,-0.126939,NA,"UK","2018-09-30 15:30:41"
47497841862,"140208419@N05","3",NA,NA,NA,"",0,51.498836,-0.225623,NA,NA,"2018-11-17 13:21:48"
32606388457,"96034676@N00","1","IT Sysadmin","St Katherine's Dock festival","St Katherine's Dock boat festival.","london",0,51.5069,-0.07265,"Bedford","UK","2018-09-09 19:22:20"
32606387357,"96034676@N00","1","IT Sysadmin","St Katherine's Dock festival","St Katherine's Dock boat festival.","london",0,51.507088,-0.070963,"Bedford","UK","2018-09-09 19:20:22"
47548827441,"96034676@N00","1","IT Sysadmin","St Katherine's Dock festival","St Katherine's Dock boat festival.","london",0,51.506686,-0.070977,"Bedford","UK","2018-09-09 19:19:17"
47548826381,"96034676@N00","1","IT Sysadmin","St Katherine's Dock festival","St Katherine's Dock boat festival.","london",0,51.50712,-0.070924,"Bedford","UK","2018-09-09 19:14:55"
47548629201,"60392128@N04","1",NA,"Tower Transit, BH63101 [LJ67HTF] - London, Waterloo (06/07/18)",NA,"towertransit, lj67htf, vanhoola330fc, vanhool, hydrogenfuelcell, hydrogen",3,51.504532,-0.113832,NA,NA,"2018-07-06 17:56:22"
47544586341,"27439865@N05","2","Bibliotecària","Princess of Wales Conservatory. The main entrance",NA,"kewgreen, princessofwalesconservatory, richmonduponthames, royalbotanicgardens",24,51.481976,-0.290386,"Barcelona",NA,"2018-08-02 14:51:53"
32601864057,"60392128@N04","1",NA,"Metrobus, 959 [YT59DYB] - Canary Wharf (03/07/18)",NA,"metrobus, goahead, yt59dyb, scaniaomnicity, scania, omnicity, scanian230ud",0,51.504519,-0.018775,NA,NA,"2018-07-05 13:29:23"
32601862147,"60392128@N04","1",NA,"Docklands Buses, WVL423 [LX11FHW] - Canary Wharf (03/07/18)",NA,"docklandsbuses, goahead, lx11fhw, wrightgemini, wrightbus, volvob9tl, volvo",0,51.504519,-0.018775,NA,NA,"2018-07-05 13:31:20"
47525071281,"57998279@N06","1",NA,"Peter Jones (Stairs)","Department store at Sloane Square","chelsea, peterjones, store, departmentstore, sloanesquare, london, uk",0,51.492447,-0.158692,"Calgary","Canada","2018-09-23 14:51:15"
32582433307,"60392128@N04","1",NA,"Stagecoach London, 12407 [YY66PHN] - Canary Wharf (03/07/18)",NA,"stagecoachlondon, stagecoach, yy66phn, adlenviro400hmmc, adl, enviro400hmmc, adlhybrid, hybrid",2,51.504519,-0.018775,NA,NA,"2018-07-05 13:26:18"
33647763008,"66616948@N07","1",NA,"91132, London King's Cross 12.11.18","91132 awaits to depart London King's Cross with 1S05 0700 LNER service to Edinburgh on 12th November 2018","91132, kingscross121118",2,51.533269,-0.123403,"Oxfordshire","UK","2018-11-12 06:50:22"
32582172567,"66616948@N07","1",NA,"91125 & 91124, London King's Cross 12.11.18","91125 &amp; 91124 side by side at London King's Cross early on 12th November 2018. 91125 is working the 1S06 0730 service to Edinburgh and 91124 on 1N80 0706 service to York.","9112591124, kingscross121118",0,51.533269,-0.123403,"Oxfordshire","UK","2018-11-12 06:50:13"
47463634442,"11451860@N08","1","Photo Enthusiast","Henry Irving (1838-1905)","Sir Henry Irving (6 February 1838 – 13 October 1905), born John Henry Brodribb, sometimes known as J.H Irving was an English stage actor in the Victorian era, known as an actor-manager because he took complete responsibility (supervision of sets, lighting, direction, casting, as well as playing the leading roles) for season after season at the Lyceum Theatre, London, establishing himself and his company as representative of English classical theatre. He was the first actor to be awarded a knighthood. Irving is thought to have been the inspiration for the title character in Bram Stoker's 1897 novel Dracula.","flickr, henryirving, london, mensculpture, statue",7,51.509769,-0.128187,"Edinburgh","Scotland","2018-10-24 11:41:21"
32573895907,"11451860@N08","1","Photo Enthusiast","Piccadilly Circus",NA,"flickr, london, piccadillycircus",6,51.509986,-0.134306,"Edinburgh","Scotland","2018-10-24 11:29:40"
47461747852,"60392128@N04","1",NA,"DLR Bridge - Canary Wharf (03/07/18)","The underside of the bridge that carries the Docklands Light Railway over Middle Dock between Canary Wharf and Heron Quays stations.","docklandslightrailway, dlr, canarywharf",1,51.504238,-0.021189,NA,NA,"2018-07-05 13:13:20"
47509010521,"60392128@N04","1",NA,"Stagecoach London, 15075 [LX09AEZ] - Stratford (05/07/18)",NA,"stagecoachlondon, stagecoach, lx09aez, scaniaomnicity, scania, omnicity, scanian230ud",3,51.540743,-0.002038,NA,NA,"2018-07-05 11:38:05"
47509001601,"60392128@N04","1",NA,"Stagecoach London, 17997 [LX53KCG] - Stratford (05/07/18)",NA,"stagecoachlondon, stagecoach, lx53kcg, transbusalx400, transbus, alx400, transbustrident, trident",4,51.540363,-0.001909,NA,NA,"2018-07-05 11:40:18"
32557859177,"40139809@N00","1","retired","claremont landscape garden",NA,"england, surrey, october, 2018, nationaltrust, trees, claremont, claremontlandscapegarden",0,51.356035,-0.377794,"Hampton Wick / Aberdeen","uk","2018-10-26 13:00:52"
46774202104,"62973218@N02","1",NA,"Interconnected","Citypoint","england, blue, geometric, london, symmetry, uk, abstract, british, buildings, geometry, city, architecture, britain, reflection, gb, urban, sky",74,51.519555,-0.089489,NA,NA,"2018-08-21 14:58:12"
40529247133,"47061356@N02","1",NA,"20190329_F0001: The Tate Modern roof view","- As the title says, the view towards St Paul's is documented here.","london, tatemodern, stpaulscathedral, cathedral, dome, millenniumbridge, bridge, people, buildings, water, thames, river, boats, sky, clouds",6,51.507874,-0.099799,NA,NA,"2018-09-09 13:36:14"
40528139713,"46921869@N02","3",NA,"D-AIRF LHR 30.7.2018","Lufthansa A321- 131 Landing runway 27L   from FRA","feltham, england, unitedkingdom, gb",33,51.461733,-0.426878,NA,NA,"2018-07-30 10:57:56"
46769831854,"46921869@N02","3",NA,"N68061 LHR 30.7.2018","United Airlines Boeing 767- 424ER Landing runway 27L","",36,51.466052,-0.425034,NA,NA,"2018-07-30 07:11:12"
46572722725,"36391175@N00","1",NA,"Arcade by Night","Royal Naval College, Greenwich, London","greenwich, arcade, royalnavalcollege, night",2,51.483382,-0.004881,NA,NA,"2018-09-09 19:47:39"
32546057647,"36391175@N00","1",NA,"Cruise Ship Docked At Greenwich","Sunset","greenwich, london, boat, ship, sunset, thames",5,51.483124,-0.012209,NA,NA,"2018-09-09 19:34:17"
32545799197,"75908149@N05","1","Pharmacy Auditor","HL8308 Airbus A350-941 EGLL 13-07-18",NA,"hl8308, airbus, a350941, a350, asiana, oz, aar, london, heathrow, airport, lhr, egll, england, airliner, aircraft, airplane, plane, image, markp51, nikon, d7100, d7200, sunshine, sunny, aviationphotography, nikon70200f4vr",35,51.465304,-0.421686,"Broxburn","UK","2018-07-13 18:58:32"
40521187723,"16313630@N07","3",NA,"LK07 AZR","Metroline TE736 LK07 AZR arrives at Finsbury Square, Moorgate on route 271. Wednesday 19th September 2018. DSCN47407.

AD Trident-AD Enviro400 10.1m.","",18,51.519871,-0.086989,NA,NA,"2018-09-19 12:35:17"
47433588992,"100872466@N04","1",NA,"Ce n'est pas l'automne !!!","Instagram: <a href=""""https://www.instagram.com/jl.dumas"""" rel=""""noreferrer nofollow"""">www.instagram.com/jl.dumas</a>
500Px: <a href=""""https://500px.com/jldum"""" rel=""""noreferrer nofollow"""">500px.com/jldum</a>
Album London: <a href=""""http://www.flickr.com/photos/jldum/albums/72157705986822055"""">www.flickr.com/photos/jldum/albums/72157705986822055</a>
","tree, arbre, architecture, architect, architecte, architectural, architecturale, london, londres, londoncity, automne, printemps, carré, square",142,51.513888,-0.080278,NA,NA,"2018-08-24 11:29:35"
46762130344,"28221823@N05","1",NA,"Underground S Stock & Heathrow Express 332","Jump to search
Heathrow Express


Class 332 at London Paddington in 2016
Overview
Franchise(s)
Great Western Railway
Main route(s)
London Paddington – Heathrow Airport
Other route(s)
None
Fleet size
14 Class 332 sets
Stations called at
4
Stations operated
3
National Rail abbreviation
HX
Parent company
Heathrow Airport Holdings
Website
heathrowexpress.com
Heathrow Express is an airport rail link between London Heathrow Airport and Paddington. It opened in 1998 and is an open access operator. The service is operated by Heathrow Express Operating Company, a wholly owned subsidiary of Heathrow Airport Holdings, with some aspects of the operation now delivered by Great Western Railway.","train, trains, london, transportforlondon, londontransport, paddington, greatwestern, greatwesternmainline, royaloak, hammersmithandcityline, railway, rail, railwaystation, nikon, d7200, photoshop, londonunderground, heathrowexpress, sstock, circleline",4,51.519055,-0.18828,NA,"England","2018-10-24 15:33:04"
32543490047,"28221823@N05","1",NA,"GWR Class 800","to search
This article is about the present-day train operating company. For the former company that existed from 1833 to 1948, see Great Western Railway.
Great Western Railway


Class 800 IET at Didcot Parkway in 2018
Overview
Franchise(s)
InterCity Great Western
4 February 1996 – 31 March 2006
Greater Western
1 April 2006 – 31 March 2020[1]
Main region(s)
London, Thames Valley, South West England, South Wales
Other region(s)
West Midlands, South East England
Fleet size
1 Castle sets
4 Class 57 diesel locomotives
8 Class 143 Pacer sets
19 Class 150 Sprinter sets
5 Class 153 Super-Sprinter sets
16 Class 158 Express Sprinter sets
36 Class 165 Turbo sets
21 Class 166 Express Turbo sets
1 Class 319 set for Crew Training purposes only
45 Class 387 Electrostar sets
57 Class 800 &quot;InterCity Express Trains&quot; sets
28 Class 802 &quot;AT300&quot; sets (28 in service of 36)
Stations called at
over 270
Stations operated
197
Route km operated
2129.2
National Rail abbreviation
GW
Parent company
FirstGroup
Website
<a href=""""http://www.gwr.com"""" rel=""""noreferrer nofollow"""">www.gwr.com</a>
Technical
Gauge
1,435 mm (4 ft 8
 
1⁄2 in) standard gauge
Electrification
25 kV 50 hz AC OHLE
hide
Route map

First Greater Western Limited,[2] trading as Great Western Railway (GWR), is a British train operating company owned by FirstGroup that operates the Greater Western railway franchise. It manages 197 stations and its trains call at over 270.[3] GWR operates long-distance inter-city services along the Great Western Main Line to and from South West England and South Wales, as well as the Night Riviera sleeper service between London and Penzance. It also provides commuter/outer-suburban services from its London terminus at Paddington to West London, the Thames Valley region including parts of Berkshire, parts of Buckinghamshire and Oxfordshire; and regional services throughout the West of England and South Wales to the South coast of England","train, trains, london, transportforlondon, londontransport, paddington, greatwestern, greatwesternmainline, royaloak, hammersmithandcityline, railway, rail, railwaystation, nikon, d7200, photoshop, gwr, firstgreatwestern, greatwesternrailway, iet, intercity, hitachi",1,51.519055,-0.18828,NA,"England","2018-10-24 15:31:23"
47485270021,"28221823@N05","1",NA,"BF63 HFH behind T50 UBE","Golden Tours was established in 1984, initially operating airport transfers and coach tours to UK spots such as Stonehenge and the Roman Baths for the London tourist market.[2] In 2001, the business of Frames Rickards was acquired, which included the London franchise for Gray Line. 
In June 2011, Golden Tours began operating open top bus services within Central London. The Golden Tours open-top bus tour is now included in the London Pass.[3] In early 2012, Golden Tours became the preferred partners of Warner Bros. Studio Tour London - The Making of Harry Potter and run an hourly bus service to the studios in Abbots Langley. ","bus, buses, coach, coaches, london, victoria, buckinghampalaceroad, oxfordtube, stagecoach, transport, publictransport, londonbus, red, doubledecker, doubledeck, vanhool, astromega, nikon, d7200, photoshop, 169, street, road, stagecoachmidlands, volvo, mcv, opentopbus, goldentours, grayline",0,51.49293,-0.147532,NA,"England","2018-10-23 11:49:06"
33608751698,"28221823@N05","1",NA,"BX65 WBL with a Tube",NA,"bus, buses, coach, coaches, london, victoria, buckinghampalaceroad, oxfordtube, stagecoach, transport, publictransport, londonbus, red, doubledecker, doubledeck, vanhool, astromega, nikon, d7200, photoshop, 169, street, road, stagecoachmidlands, caetano, levante, airportcoach",0,51.49293,-0.147532,NA,"England","2018-10-23 11:47:35"
46569272195,"52996072@N04","3",NA,"Accordions, Concertinas, etc. [Free Reed Instruments] 48: Chromatic Accordion [Free Bass] (of Richard Galliano)","23rd November 2018 at Wigmore Hall, London W1.

The Chromatic Accordion is a type of button accordion where the right-side keyboard consists of rows of buttons arranged chromatically (in minor thirds along the length of the keyboard, and in half steps going across on the diagonal). It is unisonic producing the same note when the bellows are pushed and pulled. The chromatic accordion was created in the 1850s in Austria by F. Walter who rearranged the reeds on a 3-row Diactonic Accordion.

A free bass system is a system of bass buttons which give the performer greater access to playing melodies with their left hand instead of the standard Stradella  which only allows bass notes. The are several different systems including &quot;converter&quot; models with a control to switch from standard Stradella to free-bass. The free bass system is found on both Chromatic and Piano accordions.

This instrument is a 1963 Victoria Ac420V free-bass Accordion which Richard Galliano has played for 50 years. It is C-system CBA on the right hand side and Quint system on the left.

Chromatic Accordions are assigned the number 412.132 in the Hornbostel-Sachs classification of musical instruments (<a rel=""""noreferrer nofollow""""> <a href=""""http://en.wikipedia.org/wiki/Hornbostel-Sachs"""">en.wikipedia.org/wiki/Hornbostel-Sachs</a> </a>), indicating:
4 = Aerophones. Sound is primarily produced by vibrating air. The instrument itself does not vibrate, and there are no vibrating strings or membranes.
41 = Free Aerophones. The vibrating air is not contained within the instrument.
412 = Interruptive Free Aerophones. The air-stream is interrupted periodically.
412.1 = Idiophonic Interruptive Aerophones or Reeds. The air-stream is directed against a lamella, setting it in periodic vibration to interrupt the stream intermittently.
412.13 = Free Reed Instruments. Instrument features a reed which vibrates within a closely fitting slot 
412.132 = Sets of Free Reads.
","musicalinstrument, hornbostelsachs, aerophone, freebassaccordion, chromaticaccordion, accordion, richardgalliano, wigmorehall",0,51.516634,-0.148283,"London",NA,"2018-11-23 13:10:09"
33607376138,"11537427@N04","1",NA,"tents-as-exhibitions-during-frieze-art-week-2018_44228884365_o","art work by artist Thierry Geoffroy / Colonel

<a href=""""http://www.colonel.dk/"""" rel=""""noreferrer nofollow"""">www.colonel.dk/</a>

<a href=""""http://www.emergencyrooms.org/formats.html"""" rel=""""noreferrer nofollow"""">www.emergencyrooms.org/formats.html</a>

Thierry Geoffroy works often ULTRACONTEMPORARY  on art formats like EMERGENCY ROOMS

----
Thierry Geoffroy/COLONEL, born 1961 <a href=""""http://www.colonel.dk"""" rel=""""noreferrer nofollow"""">www.colonel.dk</a>
Thierry Geoffroy, also known as COLONEL, is a French artist, living in Copenhagen, Denmark. He is a format artist developing art formats, the best-known being EMERGENCY ROOM, BIENNALIST and CRITICAL RUN.
Thierry Geoffroy/COLONEL has published six books and his artworks are included in international museum collections.
He is Chevalier de l’Ordre des Arts et des Lettres.
SELECTED GROUP AND ONE-MAN SHOWS:
MoMA PS1, New York, USA; ZKM Museum Karlsruhe, DE; Sprengel Museum, Hannover, DE; Moderna Museet, the Museum of Modern Art, Stockholm, SE; HEART- Herning Museum of Contemporary Art Den- mark, Herning, DK; Plazzo Delle Arti Napoli, IT; The Museum of Contemporary Art, Roskilde, DK; Galerie Asbaek Copenhagen, DK; The Maldives Pavilion, Venice Biennale, Venice, IT; Liverpool Biennial, Liverpool, UK, Manifesta, The European Biennial of Contemporary Art, Murcia, ES; National Museum Reykjavik, FI; Galerie Olaf Stüber, Berlin, DE; IKM Museum, Oslo, NO; Fries Museum, Leeuwarden, NL; Deveron Arts, Huntly, Aberdeenshire, SCO; The Model, Sligo, IR; Fotografisk Center, Copenhagen, DK; Cairo Biennale, Cairo, EG; Blackwood Gallery Toronto, CAN; Galerie Ileana Tounta, Athens, GR; Kunsthalle OsnabrUck, Osnabruck, DE","artfair, bonnephoto, corrected, frieze, friezeart, friezeweek, london, photophoto, ten",0,51.535319,-0.147973,NA,NA,"2018-10-04 11:52:18"
32542070287,"11537427@N04","1",NA,"tents-as-exhibitions-during-frieze-art-week-2018_45091623752_o","art work by artist Thierry Geoffroy / Colonel

<a href=""""http://www.colonel.dk/"""" rel=""""noreferrer nofollow"""">www.colonel.dk/</a>

<a href=""""http://www.emergencyrooms.org/formats.html"""" rel=""""noreferrer nofollow"""">www.emergencyrooms.org/formats.html</a>

Thierry Geoffroy works often ULTRACONTEMPORARY  on art formats like EMERGENCY ROOMS

----
Thierry Geoffroy/COLONEL, born 1961 <a href=""""http://www.colonel.dk"""" rel=""""noreferrer nofollow"""">www.colonel.dk</a>
Thierry Geoffroy, also known as COLONEL, is a French artist, living in Copenhagen, Denmark. He is a format artist developing art formats, the best-known being EMERGENCY ROOM, BIENNALIST and CRITICAL RUN.
Thierry Geoffroy/COLONEL has published six books and his artworks are included in international museum collections.
He is Chevalier de l’Ordre des Arts et des Lettres.
SELECTED GROUP AND ONE-MAN SHOWS:
MoMA PS1, New York, USA; ZKM Museum Karlsruhe, DE; Sprengel Museum, Hannover, DE; Moderna Museet, the Museum of Modern Art, Stockholm, SE; HEART- Herning Museum of Contemporary Art Den- mark, Herning, DK; Plazzo Delle Arti Napoli, IT; The Museum of Contemporary Art, Roskilde, DK; Galerie Asbaek Copenhagen, DK; The Maldives Pavilion, Venice Biennale, Venice, IT; Liverpool Biennial, Liverpool, UK, Manifesta, The European Biennial of Contemporary Art, Murcia, ES; National Museum Reykjavik, FI; Galerie Olaf Stüber, Berlin, DE; IKM Museum, Oslo, NO; Fries Museum, Leeuwarden, NL; Deveron Arts, Huntly, Aberdeenshire, SCO; The Model, Sligo, IR; Fotografisk Center, Copenhagen, DK; Cairo Biennale, Cairo, EG; Blackwood Gallery Toronto, CAN; Galerie Ileana Tounta, Athens, GR; Kunsthalle OsnabrUck, Osnabruck, DE","artfair, bonnephoto, corrected, frieze, friezeart, friezeweek, london, ten",1,51.524491,-0.148264,NA,NA,"2018-10-03 18:31:12"
32542068727,"11537427@N04","1",NA,"tents-as-exhibitions-during-frieze-art-week-2018_45091637912_o","art work by artist Thierry Geoffroy / Colonel

<a href=""""http://www.colonel.dk/"""" rel=""""noreferrer nofollow"""">www.colonel.dk/</a>

<a href=""""http://www.emergencyrooms.org/formats.html"""" rel=""""noreferrer nofollow"""">www.emergencyrooms.org/formats.html</a>

Thierry Geoffroy works often ULTRACONTEMPORARY  on art formats like EMERGENCY ROOMS

----
Thierry Geoffroy/COLONEL, born 1961 <a href=""""http://www.colonel.dk"""" rel=""""noreferrer nofollow"""">www.colonel.dk</a>
Thierry Geoffroy, also known as COLONEL, is a French artist, living in Copenhagen, Denmark. He is a format artist developing art formats, the best-known being EMERGENCY ROOM, BIENNALIST and CRITICAL RUN.
Thierry Geoffroy/COLONEL has published six books and his artworks are included in international museum collections.
He is Chevalier de l’Ordre des Arts et des Lettres.
SELECTED GROUP AND ONE-MAN SHOWS:
MoMA PS1, New York, USA; ZKM Museum Karlsruhe, DE; Sprengel Museum, Hannover, DE; Moderna Museet, the Museum of Modern Art, Stockholm, SE; HEART- Herning Museum of Contemporary Art Den- mark, Herning, DK; Plazzo Delle Arti Napoli, IT; The Museum of Contemporary Art, Roskilde, DK; Galerie Asbaek Copenhagen, DK; The Maldives Pavilion, Venice Biennale, Venice, IT; Liverpool Biennial, Liverpool, UK, Manifesta, The European Biennial of Contemporary Art, Murcia, ES; National Museum Reykjavik, FI; Galerie Olaf Stüber, Berlin, DE; IKM Museum, Oslo, NO; Fries Museum, Leeuwarden, NL; Deveron Arts, Huntly, Aberdeenshire, SCO; The Model, Sligo, IR; Fotografisk Center, Copenhagen, DK; Cairo Biennale, Cairo, EG; Blackwood Gallery Toronto, CAN; Galerie Ileana Tounta, Athens, GR; Kunsthalle OsnabrUck, Osnabruck, DE","artfair, bonnephoto, corrected, frieze, friezeart, friezeweek, london, photophoto, ten",0,51.534502,-0.149145,NA,NA,"2018-10-04 14:10:20"
46758652894,"51938630@N03","1",NA,"20180713_154047",NA,"",2,51.564722,-0.105834,NA,NA,"2018-07-13 15:40:47"
46758650734,"51938630@N03","1",NA,"20180713_154020",NA,"",2,51.564722,-0.105834,NA,NA,"2018-07-13 15:40:20"
46566771565,"51938630@N03","1",NA,"20180713_153821",NA,"",2,51.564444,-0.106112,NA,NA,"2018-07-13 15:38:21"
46565219365,"46921869@N02","3",NA,"SE-RJR LHR 30.7.18","Scandinavian Airlines System Boeing 737 - 76N Landing runway 27L from ARN","feltham, england, unitedkingdom, gb",41,51.461733,-0.426878,NA,NA,"2018-07-30 10:29:18"
47427034762,"46921869@N02","3",NA,"G-VBEL LHR 30.7.18","Virgin Atlantic Airways Boeing 787- 9 Dreamliner landing runway 27L from LAX","feltham, england, unitedkingdom, gb",37,51.461733,-0.426878,NA,NA,"2018-07-30 09:53:21"
46563562835,"89313125@N00","1","Nutter!","063-IMG_0224",NA,"",0,51.385477,-0.260775,NA,NA,"2018-07-02 21:08:54"
46755531624,"89313125@N00","1","Nutter!","066-IMG_0282",NA,"",0,51.38543,-0.26052,NA,NA,"2018-07-19 19:31:04"
46755530974,"89313125@N00","1","Nutter!","068-IMG_0286",NA,"",0,51.385413,-0.260606,NA,NA,"2018-07-22 13:02:59"
46755530564,"89313125@N00","1","Nutter!","070-IMG_0289",NA,"",0,51.385466,-0.260756,NA,NA,"2018-07-23 20:16:26"
46755529764,"89313125@N00","1","Nutter!","072-IMG_0351",NA,"",0,51.385413,-0.260803,NA,NA,"2018-08-08 19:50:49"
46755529364,"89313125@N00","1","Nutter!","073-IMG_0354",NA,"",0,51.385372,-0.26072,NA,NA,"2018-08-08 19:53:41"
46755527874,"89313125@N00","1","Nutter!","078-IMG_0387 (Edited)",NA,"",0,51.385433,-0.260614,NA,NA,"2018-08-19 18:58:03"
46755526794,"89313125@N00","1","Nutter!","083-IMG_0407",NA,"",0,51.385333,-0.26052,NA,NA,"2018-08-30 18:35:23"
32536918527,"89313125@N00","1","Nutter!","088-IMG_0413 (Edited)",NA,"",0,51.38528,-0.260628,NA,NA,"2018-09-06 12:15:03"
32536917557,"89313125@N00","1","Nutter!","091-IMG_0460",NA,"",0,51.385333,-0.260731,NA,NA,"2018-09-12 19:04:58"
47478889621,"89313125@N00","1","Nutter!","096-IMG_0504",NA,"",0,51.385463,-0.26077,NA,NA,"2018-09-22 13:12:30"
47478889201,"89313125@N00","1","Nutter!","098-IMG_0517",NA,"",0,51.385513,-0.260798,NA,NA,"2018-09-24 20:22:02"
33602223158,"89313125@N00","1","Nutter!","102-IMG_0549",NA,"",0,51.385455,-0.260645,NA,NA,"2018-09-28 20:18:50"
33602221858,"89313125@N00","1","Nutter!","104-IMG_0552",NA,"",0,51.385441,-0.260628,NA,NA,"2018-09-30 19:53:46"
33602221168,"89313125@N00","1","Nutter!","105-IMG_0553",NA,"",0,51.385455,-0.260645,NA,NA,"2018-09-30 19:53:53"
33602220118,"89313125@N00","1","Nutter!","108-IMG_0556",NA,"",0,51.385352,-0.260553,NA,NA,"2018-10-03 14:28:14"
33602219478,"89313125@N00","1","Nutter!","109-IMG_0564",NA,"",0,51.385355,-0.260548,NA,NA,"2018-10-05 18:37:54"
33602219168,"89313125@N00","1","Nutter!","110-IMG_0568",NA,"",0,51.385402,-0.260539,NA,NA,"2018-10-08 19:24:30"
33602216578,"89313125@N00","1","Nutter!","116-IMG_0632",NA,"",0,51.385416,-0.260709,NA,NA,"2018-11-03 20:27:05"
33602216178,"89313125@N00","1","Nutter!","117-IMG_0643",NA,"",0,51.38543,-0.260737,NA,NA,"2018-11-05 20:34:07"
33602215088,"89313125@N00","1","Nutter!","120-IMG_0656 (Edited)",NA,"",0,51.385447,-0.260714,NA,NA,"2018-11-13 18:49:51"
33602214028,"89313125@N00","1","Nutter!","123-IMG_0690",NA,"",0,51.385455,-0.26072,NA,NA,"2018-11-20 20:35:50"
32532949967,"136274308@N03","1",NA,"Spare Seats","Old Spitalfields Market
London

Old Spitalfields Market is one of the finest surviving Victorian Market Halls in London (built 1876).

","london, market, uk, england, monochrome, spitalfields",19,51.519675,-0.075466,NA,NA,"2018-09-26 11:09:12"
47421919632,"74805806@N08","2",NA,"Let's say that we did, and not",NA,"",0,51.515358,-0.290839,NA,NA,"2018-10-27 20:05:03"
32532502447,"23586209@N03","3","Jewellery designer / photographer / artist","'A Parrot for Flaubert' neckpiece, England, London, 2012, designed and made by Kevin Coates","The William and Judith Bollinger Jewellery Gallery, V&amp;A, London","jewellery, victoriaandalbertmuseum, va, collection, london, museum",0,51.497259,-0.171468,"London","U.K.","2018-07-12 15:37:24"
